|                                   col0_1 |                                    col0_2 |         aperture_sum_3 |       aperture_sum_4 |       aperture_sum_5 |
|  3197.7621632410073 .. 3728.614423029838 |    279.1000499896188 .. -23.8952206717083 |    -2.3620110974077764 |   -7.152204405888602 |   -4.790193308480825 |
|  3481.989350967914 .. 3728.6559166304114 |  279.0966286617832 .. -23.895220139879555 |    -0.3462740783353859 |   -6.012716250627551 |  -5.6664421722921645 |
| 3531.8497938931273 .. 3729.2776397822836 |    279.0960284769938 .. -23.8952132764838 |    0.31479726575305844 |  -5.7665485857469285 |   -6.081345851499987 |
|  3602.6991229165296 .. 3728.801190702175 |  279.0951756421723 .. -23.895218486244108 |     0.7033124862361294 |   -5.505387354386556 |   -6.208699840622685 |
|  3684.170692155904 .. 3729.1670893405576 |  279.0941949447346 .. -23.895214414616945 |    -1.4615325024824246 |   -7.112761219931427 |   -5.651228717449002 |
|   4426.355614754035 .. 3728.937456760024 |  279.0852610428317 .. -23.895216248292744 |   0.033820883482603696 |   -5.781518777525942 |  -5.8153396610085455 |
|   4512.368772742826 .. 3729.349049089103 | 279.08422567739643 .. -23.895211604754003 |     -1.649898038407981 |   -6.659017933027343 |   -5.009119894619362 |
|  4923.932015765828 .. 3729.3282682688023 | 279.07927156813446 .. -23.895211193343403 |    -3.3881695282026794 |   -8.223136466124359 |  -4.8349669379216795 |
|   1344.705686855261 .. 3730.092928905377 |   279.1223557824647 .. -23.89520303534242 |    -1.8067453779160254 |   -6.721608119424285 |    -4.91486274150826 |
| 1369.7534762693651 .. 3730.0137618443264 |  279.1220542749278 .. -23.895203946506765 |     1.8074715093115605 |   -5.119107903765489 |   -6.926579413077049 |
| 1804.5996984068506 .. 3729.8262606395465 |   279.1168199019574 .. -23.89520660887528 |   -0.47987729710339955 |   -6.065090047704294 |   -5.585212750600895 |
| 2977.7153461943476 .. 3730.1277905626353 |  279.10269875899877 .. -23.89520402248969 |    -2.9448432706356864 |   -8.590661427449891 |  -5.6458181568142045 |
|  3784.896877734155 .. 3730.1409191232347 |  279.0929824742497 .. -23.895203633209352 |    -1.2491004035464524 |   -6.443681739983971 |   -5.194581336437518 |
|  4453.754151675131 .. 3730.0553819613924 |  279.0849312400653 .. -23.895203909427785 |    -3.1736271032194434 |   -8.751194171929344 |     -5.5775670687099 |
|  4871.336754484544 .. 3730.4149767558392 | 279.07990467494864 .. -23.895199324157662 |    0.06798130553922642 |   -5.878390889735553 |    -5.94637219527478 |
|   2101.9364275271755 .. 3730.60199539907 |  279.11324077041434 .. -23.89519837898833 |     0.6667970791491473 |   -5.162532614436673 |    -5.82932969358582 |
|   2658.675651129118 .. 3730.627396091927 |   279.1065391347426 .. -23.89519845254789 |   0.037469508522687656 |   -3.610614636816001 |  -3.6480841453386885 |
|  2850.3350047974154 .. 3730.783218088329 |  279.1042320740172 .. -23.895196792028862 |    -3.9407153393220478 |  -10.538977816353352 |   -6.598262477031304 |
|   3138.287409610282 .. 3730.730596435284 |   279.1007659052329 .. -23.89519738820072 |    -0.2525123679616468 |  -5.9248167143646775 |   -5.672304346403031 |
| 1122.1416321401805 .. 3732.1193772231986 | 279.12503484796355 .. -23.895180352929245 |    0.17543133193223298 |   -6.050785136078952 |   -6.226216468011185 |
|  1883.257241343016 .. 3731.6702160349355 |   279.115873075473 .. -23.895186404524612 |   -0.12533990536959216 |   -5.904520490893691 |   -5.779180585524099 |
|  2189.7751745818987 .. 3732.132599015888 |  279.1121834279398 .. -23.895181608844222 |     0.7600423262499295 |   -5.556136215709961 |   -6.316178541959891 |
|  2283.723235601527 .. 3732.2414549192667 |  279.1110525472508 .. -23.895180483041937 |     1.0015490577754107 |   -5.504717769836703 |   -6.506266827612114 |
| 3573.0730698153016 .. 3731.9148940745595 |  279.09553226148995 .. -23.89518423292537 |    -2.1281496902875103 |   -6.990508457587463 |   -4.862358767299953 |
|    3853.336889377949 .. 3731.90212133905 |    279.0921586428764 .. -23.8951842013816 |   -0.23517800274508702 |   -5.985335994007292 |  -5.7501579912622045 |
|  1015.9275132954832 .. 3732.670958723357 |  279.1263133773953 .. -23.895174084661363 |   0.004983598578555639 |    -5.90949034389804 |  -5.9144739424765955 |
|  1516.3129238766082 .. 3732.526453866681 | 279.12029009136523 .. -23.895176514544758 |     -2.775450045816199 |   -7.611568639280498 |   -4.836118593464299 |
|   1572.664577891909 .. 3733.357970077773 |   279.1196117686416 .. -23.89516744310033 |      0.755413794315175 |    -6.23581637862642 |   -6.991230172941595 |
| 1654.0953675646374 .. 3732.8131570384594 |   279.1186315630838 .. -23.89517354920754 |    0.05711283253640523 |  -5.8674982582410165 |   -5.924611090777422 |
|  2539.615091166908 .. 3732.5230066572576 |   279.107972301131 .. -23.895177539189742 |    0.22028363324976613 |    -6.76934896835056 |   -6.989632601600325 |
|   2552.374591232199 .. 3733.318481174288 |  279.1078187108447 .. -23.895168790663373 |     -2.556641813348661 |  -7.4112431743743095 |   -4.854601361025649 |
|  3044.852857467555 .. 3732.6893620638552 |   279.10189060471953 .. -23.8951758338781 |   0.019930829556064955 |   -5.844875206801335 |     -5.8648060363574 |
|  4494.853306850094 .. 3732.8420965655605 |  279.08443652142233 .. -23.89517318555035 |    -1.9564390821991748 |   -7.060051441627907 |   -5.103612359428732 |
|   4898.832375061175 .. 3732.589902495031 |   279.079573706124 .. -23.895175340829812 |    0.16576978178722546 |   -5.841356267058686 |   -6.007126048845911 |
|   5291.026510799968 .. 3733.306906429495 |   279.0748527518431 .. -23.89516670141715 |      -2.48615488272239 |   -7.264824183814648 |   -4.778669301092258 |
| 1033.3545934836286 .. 3734.0875019320897 |  279.1261035995793 .. -23.895158527997566 |    -2.4118755938811045 |   -7.126688205252668 |   -4.714812611371563 |
| 1750.1932128432488 .. 3734.1790430078304 |  279.11747480318877 .. -23.89515863885996 |    -1.3719167448810186 |  -6.5136536715393145 |   -5.141736926658296 |
| 2036.9789743769009 .. 3733.9480463949135 | 279.11402267908636 .. -23.895161493728768 |    -3.3015578997258794 |   -8.137432079127962 |   -4.835874179402082 |
|    2144.7754254668275 .. 3734.3050684565 | 279.11272510119727 .. -23.895157662092334 |    0.11417456715690263 |   -5.671953538415659 |   -5.786128105572562 |
|     2411.95905770259 .. 3734.06383351303 |  279.1095089335221 .. -23.895160511984972 |    -0.5264750254743751 |                  inf |                  inf |
|  2639.0406137398636 .. 3733.844118385928 |   279.1067754861525 .. -23.89516304321715 |    -0.7839962033418346 |   -4.305704862461701 |   -3.521708659119866 |
| 2775.1360374003957 .. 3733.9789945661523 |  279.10513726543735 .. -23.89516160349454 |     -1.859286438995575 |   -6.904222020757675 |     -5.0449355817621 |
|   3354.282692484759 .. 3733.796121536066 |  279.0981659066652 .. -23.895163612203365 |    -1.6507465381652167 |   -6.648282709047607 |   -4.997536170882391 |
| 3631.9327180203127 .. 3734.0951854181835 | 279.09482375175077 .. -23.895160207563837 |    -2.0996568924812604 |   -7.147626657081214 |   -5.047969764599953 |
|  4712.340043118978 .. 3733.9533878214943 |  279.08181857148105 .. -23.89516064024493 |     0.2535209957733353 |   -3.815579261898537 |   -4.069100257671872 |
|   5307.805857827026 .. 3733.954158305072 | 279.07465077543065 .. -23.895159542819478 |    -2.4609342536871988 |   -6.752484039376373 |   -4.291549785689174 |
|  1079.599042474424 .. 3735.0712221335193 |  279.1255469396473 .. -23.895147788278145 |     -3.045555293830262 |   -7.649534885439637 |  -4.6039795916093755 |
|  2073.921795461851 .. 3734.8797395850693 | 279.11357798655655 .. -23.895151274598394 |   0.022867086474113802 |   -5.808094765517674 |   -5.830961851991788 |
| 2123.7296374411576 .. 3735.2686071616204 |  279.11297843460284 .. -23.89514703961567 |    -3.6222664645846048 |   -9.555667793143039 |   -5.933401328558434 |
| 2827.6260557153423 .. 3734.6262088548024 |  279.1045054274889 .. -23.895154493132726 |     0.2908070608135656 |   -5.761998779729092 |   -6.052805840542658 |
|  2897.6448404190214 .. 3734.996501156661 |  279.1036625907587 .. -23.895150430638996 |     1.1782516982910183 |  -5.4413589875740325 |   -6.619610685865051 |
|  3521.2853188048252 .. 3735.120830167741 |    279.096155647516 .. -23.89514897356858 |    -1.6246557369764392 |   -6.861433191304701 |   -5.236777454328262 |
|   3943.958547992064 .. 3734.597896458443 |   279.0910678055924 .. -23.89515446148756 |     1.8923960857777697 |  -5.1382077233993675 |   -7.030603809177137 |
|  2630.360837131354 .. 3735.9242826422073 | 279.10687996626785 .. -23.895140146416804 |   -0.30913808299454937 |   -3.724810895200987 |  -3.4156728122064375 |
|  3642.8650013111537 .. 3735.961307722397 |  279.09469215776204 .. -23.89513966391367 |    -1.5144021770042326 |   -6.686643688729854 |  -5.1722415117256215 |
| 3771.2555052562498 .. 3736.2631035002482 | 279.09314668399225 .. -23.895136264375743 |    -0.9315395962218416 |  -6.3858783863803135 |   -5.454338790158472 |
| 3875.0182326864992 .. 3736.1005325384513 | 279.09189766164474 .. -23.895137979153812 |     1.3895105263767173 |  -5.4038360214873435 |   -6.793346547864061 |
| 3959.9542372584456 .. 3736.3099509101366 |  279.09087526237346 .. -23.89513560597746 |    -0.7459177488520908 |  -6.2714380774489555 |   -5.525520328596865 |
|  4332.176235827173 .. 3736.0926930408987 |  279.0863947174768 .. -23.895137617532782 |    -0.3408081865800238 |   -6.516409638287591 |   -6.175601451707568 |
|  4604.146849609271 .. 3736.4104862606323 | 279.08312092854123 .. -23.895133760717737 |    -1.5759393948618823 |   -6.642667233400465 |   -5.066727838538583 |
| 1895.0194780862726 .. 3737.0787063683274 |  279.11573148350607 .. -23.89512689395621 |     -2.186212854652085 |  -7.1231429350370075 |   -4.936930080384922 |
|  2722.6924176963857 .. 3737.185195217194 |  279.1057685436188 .. -23.895126302318175 |     0.5406180805800576 |   -3.626968465051745 |   -4.167586545631803 |
|  3073.805038994426 .. 3737.2893748332426 |   279.1015420988287 .. -23.89512520813222 |    -0.5975865895141244 |  -6.1242070540975995 |   -5.526620464583475 |
| 3164.7183573864518 .. 3736.8187902797376 |  279.1004477487171 .. -23.895130381917873 |    -3.2837217707993007 |   -8.662032806999896 |  -5.3783110362005955 |
| 3802.0746495178983 .. 3736.6928295353714 |   279.0927757052917 .. -23.89513151395513 |    -1.2645360270089099 |   -6.453134215201165 |   -5.188598188192255 |
|  3977.326693078034 .. 3736.7720607642664 |  279.0906661454949 .. -23.895130505377075 |    -1.2147695040611057 |   -6.412053780178676 |  -5.1972842761175695 |
| 4725.0435520258925 .. 3736.8616468851296 |   279.0816656605935 .. -23.89512861347557 |   -0.09498918430947914 |   -4.363748309199532 |   -4.268759124890053 |
|  4788.700389192402 .. 3737.2353073348468 |  279.0808994054594 .. -23.895124399819675 |    -1.6008458711192628 |   -6.474562553867096 |   -4.873716682747833 |
|  5254.253933632991 .. 3737.1548499376477 |  279.0752954027674 .. -23.895124428955413 |      1.434045712944802 |   -2.485020447487925 |   -3.919066160432727 |
| 2519.3306445334238 .. 3738.0779330411788 |  279.10821646794864 .. -23.89511639410752 |     3.3108870791373635 |   -2.788459754347821 |   -6.099346833485185 |
|  3151.608889388842 .. 3737.6382491586646 | 279.10060555128223 .. -23.895121364553535 |    -1.0599340417554803 |   -6.361148121223682 |   -5.301214079468202 |
| 3474.1590878631887 .. 3737.9632637181758 | 279.09672292098026 .. -23.895117710438377 |    -0.1910075288946904 |   -5.977015590212678 |   -5.786008061317987 |
|    4103.09706044545 .. 3737.447996109146 |  279.0891522117185 .. -23.895122950576535 |     1.4661851427483121 |   -4.490875169691436 |   -5.957060312439748 |
|   4270.85996413597 .. 3737.7808520610297 |   279.0871328013997 .. -23.89511910984588 |    -0.9345664150234533 |   -6.326910800652924 |   -5.392344385629471 |
|  4508.384092265128 .. 3737.9381335685143 |  279.0842736549518 .. -23.895117082533638 |     1.1200419875828151 |   -5.365269134643737 |   -6.485311122226552 |
|  5264.262917193763 .. 3738.2947544983226 |  279.07517492432265 .. -23.89511186303415 |      2.554905460835179 |    -2.40690152308207 |   -4.961806983917249 |
|  1533.9622164972063 .. 3738.682962954942 |  279.1200776320205 .. -23.895108784074914 |     1.7429310785781578 |  -2.9166703848235924 |    -4.65960146340175 |
|  1702.026649647916 .. 3738.8694758644033 |   279.118054591715 .. -23.895106957981373 |     1.1095346000322184 |    -6.10845721789428 |   -7.217991817926499 |
|  4151.939685238398 .. 3739.0663731064055 |   279.0885642806882 .. -23.89510509049134 |     -2.741123857244445 |   -7.692926828443721 |  -4.9518029711992755 |
|   4946.018100342743 .. 3738.829434810602 |  279.0790057297568 .. -23.895106588898805 |      1.732862242199169 |  -3.3756293046620964 |  -5.1084915468612655 |
|   4960.200336002411 .. 3738.833517139774 | 279.07883501411794 .. -23.895106518791735 |    -2.4393570662176804 |   -7.331979129155942 |   -4.892622062938262 |
|  2870.4272330828176 .. 3740.309126161789 | 279.10399021606094 .. -23.895091957827333 |    -0.5264929296360594 |   -6.227245195938207 |   -5.700752266302148 |
|  2937.036018641974 .. 3739.6082331826115 |  279.10318842702617 .. -23.89509968113665 |     -2.867935851666184 |   -7.876888734947062 |  -5.0089528832808785 |
|  4176.840450360425 .. 3739.9803155140253 |  279.0882645440446 .. -23.895095006233458 |     1.7146728798826192 |   -2.792140810991721 |    -4.50681369087434 |
|  5161.127591572978 .. 3740.3895524411087 | 279.07641639839375 .. -23.895089016799364 |    -0.4427712957971428 |   -6.054155816051413 |    -5.61138452025427 |
| 1097.2885685659123 .. 3740.9902075753507 |  279.1253339937833 .. -23.895082679182714 |    0.06638749162116718 |   -5.797152420514971 |  -5.8635399121361385 |
| 1411.6950633016938 .. 3740.8734143440497 | 279.12154939327917 .. -23.895084495477924 |    -3.3070200770218765 |   -8.403869957640666 |   -5.096849880618789 |
|  1450.2115126119422 .. 3740.950405292548 | 279.12108575964317 .. -23.895083706824863 |    -0.7316512496207606 |   -6.572717480689704 |   -5.841066231068943 |
|  3283.102881142921 .. 3740.9835131743753 |  279.0990227206742 .. -23.895084528377637 |     1.3004054673329417 |   -5.317061987305848 |   -6.617467454638789 |
|   3401.984019330798 .. 3740.954421393459 |   279.0975917142763 .. -23.89508481681191 |     -2.255534068828273 |   -7.267235105619645 |   -5.011701036791372 |
| 3826.2128679102775 .. 3740.7188312232565 | 279.09248514969886 .. -23.895087188464668 |    -2.7314654917725045 |   -7.572570849739009 |   -4.841105357966504 |
|  4034.116872492412 .. 3740.5928650762576 |   279.08998254940565 .. -23.8950884048695 |     1.4946977491381968 |    -5.28634883415402 |   -6.781046583292216 |
|    4341.95058244399 .. 3740.577272661729 |   279.0862770667222 .. -23.89508825053058 |     -4.386147377372581 |  -10.501580458455251 |    -6.11543308108267 |
|   4614.716625014331 .. 3741.030071150465 |  279.0829937044552 .. -23.895082904258953 |    0.23652884038210692 |   -5.843059922854209 |   -6.079588763236316 |
|   997.6023304422364 .. 3742.199659542967 |  279.1265339428853 .. -23.895069180827928 |    -2.5542819125010685 |   -7.275381909573106 |   -4.721099997072038 |
|  2139.1570810714024 .. 3741.663682048464 |  279.1127927239333 .. -23.895076671645263 |    -2.1920565344277696 |  -7.0220322426007975 |   -4.829975708173028 |
|  2565.066166085434 .. 3741.7381347559763 |  279.1076659343678 .. -23.895076133627022 |    -2.6262320397442442 |   -7.641331956041057 |   -5.015099916296813 |
| 3130.1324285341902 .. 3741.6622216274536 | 279.10086406998073 .. -23.895077080177753 |    -1.9317914724979268 |   -6.854207733032666 |    -4.92241626053474 |
|  734.6928211827353 .. 3743.2187116954447 |  279.1296986567086 .. -23.895057426010432 |    0.06721694955959699 |                  inf |                  inf |
|   1826.757563011588 .. 3742.873331611931 | 279.11655316469023 .. -23.895063044385978 |     0.8730408603531383 |   -5.762892896494298 |   -6.635933756847437 |
|  2683.9906534087913 .. 3742.898062338806 |  279.10623440582896 .. -23.89506341620444 |      -4.52897838815628 |  -11.139073905834698 |   -6.610095517678418 |
| 3424.4211816168927 .. 3742.6411658610964 |  279.09732163234685 .. -23.89506624577723 |    -0.4562090536426474 |   -6.178689385347294 |   -5.722480331704647 |
| 3923.3625066514583 .. 3743.0400790633134 |   279.091315733672 .. -23.895061567479935 |      3.368259743018842 |  -3.3895307410828406 |   -6.757790484101683 |
|  1463.9470760440977 .. 3743.709703633327 |   279.1209204162351 .. -23.89505335980359 |    -3.0270775745945313 |   -8.621039502847289 |  -5.5939619282527575 |
|  1545.3223652030536 .. 3744.270253667844 |  279.11994087797854 .. -23.89504730898882 |    -0.7973437911301844 |   -6.171404344945145 |   -5.374060553814961 |
| 3533.2100612313902 .. 3743.9649297370433 |  279.0960121102085 .. -23.895051634093182 |     1.5941600956796023 |   -5.221872591411618 |    -6.81603268709122 |
|  4668.813930228843 .. 3744.4275955998146 | 279.08234252534453 .. -23.895045432348553 |    -2.2424648258989937 |  -7.1911393708997915 |   -4.948674545000798 |
|   900.7827224454932 .. 3744.700109529582 | 279.12769938242985 .. -23.895041470811545 |     -2.663317369475812 |   -7.382368275078312 |     -4.7190509056025 |
|  1425.2697989194887 .. 3745.203823927349 |   279.1213859830642 .. -23.89503685775528 |    -3.0547709304496475 |   -7.760154365077316 |   -4.705383434627668 |
|  2251.0238115067573 .. 3745.039060724176 | 279.11144614931345 .. -23.895039614083707 |      1.325754821384309 |   -5.296098395977017 |   -6.621853217361326 |
| 2675.3041293872398 .. 3744.8959938165485 |   279.1063389672125 .. -23.89504142478451 |    -1.8970501529444337 |   -7.434046791194518 |   -5.536996638250084 |
|   3105.994350669989 .. 3744.990353014593 |  279.1011546271029 .. -23.895040453611898 |     2.5705369141179517 |   -3.223867929295791 |  -5.7944048434137425 |
|   3620.261680891164 .. 3744.830585773515 |  279.0949642456465 .. -23.895042064734348 |    -2.8528077507262943 |   -7.599101575932305 |    -4.74629382520601 |
|   3643.005179239367 .. 3744.588145789676 | 279.09469047557513 .. -23.895044720691523 |    -1.3521073107894133 |  -6.4727138173310586 |  -5.1206065065416455 |
|   4313.718245502248 .. 3744.780885660417 | 279.08661691286636 .. -23.895042021025283 |    -1.9849708409795719 |   -6.926087157154555 |   -4.941116316174983 |
| 1021.7056634133653 .. 3746.0450112301096 | 279.12624379620814 .. -23.895026906829035 |     1.6887453504102519 |   -3.172033680132218 |    -4.86077903054247 |
|  1963.5778725778969 .. 3746.128418624466 | 279.11490621605554 .. -23.895027369289185 |    -1.3630187626915902 |   -6.469975757918017 |   -5.106956995226427 |
|  3566.1390301857177 .. 3745.999636634086 | 279.09561573592015 .. -23.895029225834623 |    -1.3822755851233326 |  -6.4241046713302605 |   -5.041829086206928 |
|   4568.891368815597 .. 3745.840580856832 |  279.08354532361165 .. -23.89503002777977 |    -1.8605329579077923 |   -6.776092586701379 |   -4.915559628793587 |
|   4715.85188039547 .. 3745.7231675211815 | 279.08177631846746 .. -23.895031101839198 |     -3.217014299415641 |    -8.83266261120276 |   -5.615648311787119 |
| 1198.7097248717707 .. 3746.7849344742153 |  279.12411314736556 .. -23.89501908637835 |    -2.9855177939418702 |   -7.668871226649355 |   -4.683353432707484 |
| 2263.7803218445265 .. 3746.9191572170653 |  279.1112925940642 .. -23.895018932136573 |    -3.1186585099619393 |   -8.693079923210856 |   -5.574421413248917 |
| 3259.8338551536526 .. 3746.5853288318417 | 279.09930281778173 .. -23.895022881947042 |    -2.3624820724842657 |    -7.22919810802666 |   -4.866716035542394 |
|   3308.687190815702 .. 3747.033455206848 |   279.098714756551 .. -23.895017939692003 |    -0.8375369641534902 |   -6.347806120351324 |   -5.510269156197833 |
|  3968.0282923670034 .. 3746.739228421464 |  279.0907780823493 .. -23.895020819131197 |     0.8088442387031058 |   -5.529631594158334 |    -6.33847583286144 |
| 2012.1849463914173 .. 3747.8255484838173 | 279.11432111722024 .. -23.895008740125757 |    -2.3324670517519537 |   -7.144225279014051 |  -4.8117582272620965 |
|  2060.8989344468387 .. 3747.904064223492 |  279.1137347332479 .. -23.895007922596577 |     -1.711799763451556 |   -6.843460820858841 |  -5.1316610574072845 |
|  2420.1269410164823 .. 3748.129376280347 |   279.1094106051231 .. -23.89500571778042 |   0.022545086984326387 |                  inf |                  inf |
| 2619.3217412164468 .. 3747.9184674905337 |  279.1070128417057 .. -23.895008139275927 |     -2.551990533198705 |   -7.304798755699757 |   -4.752808222501052 |
|   2697.980733488466 .. 3748.102427797336 |  279.10606600132945 .. -23.89500614407352 |      1.227136825998953 |   -4.972892669780505 |   -6.200029495779457 |
|  2916.815731487541 .. 3747.6026837006143 | 279.10343182330405 .. -23.895011695294247 |     -2.297867876670944 |   -7.372754558927596 |   -5.074886682256652 |
|  3479.950069375605 .. 3747.9584999886342 | 279.09665321758246 .. -23.895007705034782 |      0.846105163315623 |   -5.530801862361338 |   -6.376907025676961 |
| 3680.0127599426387 .. 3748.0390741439096 |  279.0942450070459 .. -23.895006720372937 |    -3.3344600814920335 |   -8.126813908092531 |   -4.792353826600498 |
|   4111.11700504566 .. 3748.1439857868027 | 279.08905568486597 .. -23.895005227386456 |     0.8347459094477958 |   -5.664805849024229 |   -6.499551758472025 |
| 4518.8613742796015 .. 3747.7662654954165 | 279.08414755159606 .. -23.895008904197844 |     -3.205385003079846 |   -7.923119129290491 |   -4.717734126210646 |
|   4593.736341389169 .. 3748.110445556036 |  279.0832462612708 .. -23.895005011201274 |    -2.6099876638087287 |   -7.402872789796043 |   -4.792885125987315 |
|  754.0554167283652 .. 3748.8351859581016 |   279.1294655704296 .. -23.89499565554511 |      2.224864488549781 |                  inf |                  inf |
|  3212.7766570485555 .. 3749.306521590145 |  279.09986925894816 .. -23.89499294158922 |     0.7934468310066279 |    -5.60232691457524 |   -6.395773745581868 |
| 3379.3165334189143 .. 3748.8300219698403 | 279.09786457190876 .. -23.894998148524795 |    -1.2106850811382892 |   -6.391119939784796 |   -5.180434858646507 |
|  3496.0178263269777 .. 3748.654379221608 |  279.09645980580785 .. -23.89500004001907 |    -0.9819108149853245 |   -6.268120359730335 |    -5.28620954474501 |
|   3633.028487469748 .. 3749.093655999239 |  279.0948105704968 .. -23.894995140473064 |     1.2012002309038647 |   -5.272232718654012 |   -6.473432949557877 |
|    4042.32113581016 .. 3749.158653669419 |    279.0898838009774 .. -23.8949941260732 |   -0.06425741871030574 |   -5.889311077385112 |   -5.825053658674806 |
|  4542.782123963303 .. 3749.2176247534067 |   279.0838596130668 .. -23.89499289817619 |    -0.2545997114075901 |   -5.980909574800362 |   -5.726309863392771 |
|   4819.264185248288 .. 3748.937921978916 |  279.0805315213292 .. -23.894995556058955 |     0.4516550780536671 |   -5.650553277074909 |   -6.102208355128576 |
| 1398.1204611909595 .. 3750.2040260197546 |  279.1217127787789 .. -23.894981785908257 |     0.3734353318754407 |   -5.810744156863473 |   -6.184179488738914 |
| 2027.1597322028765 .. 3749.7861406242937 | 279.11414085946757 .. -23.894987177275905 |    -3.0173976415288855 |    -8.80196394810596 |   -5.784566306577075 |
|  2375.183676761096 .. 3750.2096761081693 |  279.10995159830486 .. -23.89498279515081 |     -2.704871707537599 |   -7.494310110999481 |   -4.789438403461882 |
| 3991.1344334653754 .. 3750.2772901867415 |  279.0904999506263 .. -23.894981860842215 |    -0.9226850283318239 |   -6.354864019435251 |   -5.432178991103427 |
| 4119.4179100182355 .. 3750.2417797395624 |   279.088955766838 .. -23.894982131775592 |     2.1611674540774906 |   -4.971597100813867 |   -7.132764554891358 |
|   5165.277698252535 .. 3749.888923760622 | 279.07636646289205 .. -23.894984462765823 |    -2.7533825887857537 |   -7.512225297895698 |   -4.758842709109945 |
|   5212.185447120454 .. 3750.302906663487 | 279.07580182230635 .. -23.894979813024705 |    -0.4383494733804058 |   -5.794239920009775 |  -5.3558904466293695 |
|  763.3033851055161 .. 3750.7201308829085 |  279.12935424564824 .. -23.89497493059222 |    -0.2187854088206012 |                  inf |                  inf |
|  1407.078968332914 .. 3751.2835775145845 |   279.1216049409283 .. -23.89496991872998 |    -0.4648797915458381 |   -6.036485844473859 |    -5.57160605292802 |
| 1603.1921197243041 .. 3750.9060753364147 |   279.119244273502 .. -23.894974358478244 |     2.4930848000729307 |  -2.8805111770673513 |  -5.3735959771402815 |
|   2437.696542663751 .. 3751.170371629053 | 279.10919911298464 .. -23.894972260280827 |   -0.47489414995557483 |  -6.1240398873292765 |  -5.6491457373737015 |
|  3220.9080917821643 .. 3751.248543912674 | 279.09977137892827 .. -23.894971567341106 |     0.7496974730457298 |   -5.569284911330936 |   -6.318982384376666 |
|  4772.722142301756 .. 3751.3820988615084 |    279.0810917651047 .. -23.8949687323166 |    -1.2279806978365402 |   -6.380175553362629 |   -5.152194855526089 |
| 1108.3707971339666 .. 3751.6758687950633 |  279.12520057249696 .. -23.89496509784202 |     0.9833498237910426 |   -5.518758105022758 |   -6.502107928813801 |
|   2802.9843396270567 .. 3751.70491683573 |  279.10480204260614 .. -23.89496652687319 |     0.6641379289845034 |   -5.607252329151718 |   -6.271390258136222 |
| 3129.9681202006727 .. 3752.2961638478378 | 279.10086604859686 .. -23.894960047746604 |    -3.1416608955011034 |   -7.934451439108722 |   -4.792790543607619 |
|   3142.20437798627 .. 3751.5528106838738 |  279.10071875732604 .. -23.89496822786058 |     -2.868116486294074 |   -7.689052282652151 |   -4.820935796358077 |
| 1741.8495169800474 .. 3753.2065695575384 |  279.1175752130506 .. -23.894949220118086 |      2.241805911793823 |  -2.6993809175430226 |  -4.9411868293368455 |
|   2093.910867888616 .. 3753.043692713535 |  279.1133373543031 .. -23.894951388433135 |     0.9209426708513244 |   -5.499507672420632 |   -6.420450343271957 |
| 2233.9179465149937 .. 3752.8141868807534 |  279.11165205088304 .. -23.89495403144438 |    -1.6623217899741258 |   -6.699123805351429 |   -5.036802015377304 |
|  2471.8885786730666 .. 3752.975570791541 |    279.1087875329104 .. -23.8949524123618 |      2.869902789886961 |   -2.680492255626964 |   -5.550395045513925 |
|   2793.164972986391 .. 3753.145262809805 |  279.1049202406433 .. -23.894950672679713 |     1.4657338547813596 |  -3.3357723757672986 |   -4.801506230548658 |
|   4888.239529898589 .. 3753.172961665073 |  279.0797012539269 .. -23.894948831059768 |     -4.191492103327201 |  -10.389723609756336 |   -6.198231506429135 |
|  4963.701513007663 .. 3752.5725042343324 |   279.0787928962797 .. -23.89495530737264 |    -1.1258872765727808 |   -6.359271769530309 |   -5.233384492957528 |
|  798.1611883993902 .. 3753.9429071593318 |  279.1289346452446 .. -23.894939536481534 |      2.771588261516578 |  -2.4560676126065184 |   -5.227655874123096 |
| 1843.1862827022655 .. 3754.0961290306195 |  279.11635539355495 .. -23.89493955007967 |     -4.745921510276316 |  -11.658620372450128 |   -6.912698862173812 |
|   2114.996757184947 .. 3754.040896611247 |   279.1130835367073 .. -23.89494043247147 |     0.1568722302502898 |   -6.385050535634537 |   -6.541922765884827 |
| 2453.0833107976487 .. 3754.1887665450254 |     279.1090138963331 .. -23.894939049989 |    -1.1701495132877322 |   -6.369867578055057 |   -5.199718064767325 |
| 3740.2063902707096 .. 3753.7296710674595 |   279.0935204434649 .. -23.89494405540165 |     -3.193178597136572 |   -8.643755376363465 |  -5.4505767792268935 |
|    4326.08761781036 .. 3753.916327951163 |  279.0864680311142 .. -23.894941465786193 |    -3.1748814859220245 |   -7.902435191797897 |   -4.727553705875873 |
|  2594.187300732435 .. 3755.2455081184357 |  279.10731538852247 .. -23.89492749051273 |    0.14194719267247952 |    -5.69097308548645 |    -5.83292027815893 |
| 2754.9361970970667 .. 3754.7938468929096 |  279.10538041040553 .. -23.89493251894743 |    -2.0133519747015223 |   -6.926947450896944 |   -4.913595476195422 |
| 3321.7003161938233 .. 3755.3789860238658 |   279.098558116165 .. -23.894926089348086 |     -2.137428241584124 |  -7.1296132413220645 |    -4.99218499973794 |
